,t-1,t
6788,46.575,47.855
6789,47.855,48.278
6790,48.278,49.1
6791,49.1,48.725
6792,48.725,48.719
6793,48.719,46.877
6794,46.877,45.592
6795,45.592,45.645
6796,45.645,47.844
6797,47.844,48.176
6798,48.176,47.858
6799,47.858,49.123
6800,49.123,49.939
6801,49.939,49.941
6802,49.941,49.282
6803,49.282,48.795
6804,48.795,47.901
6805,47.901,48.628
6806,48.628,49.168
6807,49.168,49.193
6808,49.193,48.341
6809,48.341,48.656
6810,48.656,49.254
6811,49.254,49.856
6812,49.856,50.322
6813,50.322,51.288
6814,51.288,52.714
6815,52.714,52.947
6816,52.947,52.779
6817,52.779,51.456
6818,51.456,51.776
6819,51.776,51.631
6820,51.631,51.129
6821,51.129,50.843
6822,50.843,50.017
6823,50.017,48.831
6824,48.831,47.973
6825,47.973,47.704
6826,47.704,48.44
6827,48.44,48.328
6828,48.328,47.356
6829,47.356,49.793
6830,49.793,51.262
6831,51.262,51.505
6832,51.505,52.304
6833,52.304,54.043
6834,54.043,53.786
6835,53.786,54.075
6836,54.075,51.05
6837,51.05,50.623
6838,50.623,50.311
6839,50.311,51.964
6840,51.964,50.939
6841,50.939,51.301
6842,51.301,51.826
6843,51.826,51.858
6844,51.858,51.838
6845,51.838,50.776
6846,50.776,50.893
6847,50.893,51.618
6848,51.618,51.256
6849,51.256,51.189
6850,51.189,52.023
6851,52.023,50.621
6852,50.621,49.334
6853,49.334,49.254
6854,49.254,48.57
6855,48.57,49.796
6856,49.796,49.274
6857,49.274,48.333
6858,48.333,48.017
6859,48.017,47.258
6860,47.258,48.217
6861,48.217,46.998
6862,46.998,46.56
6863,46.56,48.168
6864,48.168,47.794
6865,47.794,48.945
6866,48.945,49.678
6867,49.678,49.905
6868,49.905,50.328
6869,50.328,50.065
6870,50.065,49.828
6871,49.828,50.028
6872,50.028,50.407
6873,50.407,50.179
6874,50.179,49.793
6875,49.793,48.689
6876,48.689,48.53
6877,48.53,48.793
6878,48.793,48.947
6879,48.947,50.707
6880,50.707,50.767
6881,50.767,51.041
6882,51.041,51.649
6883,51.649,52.062
6884,52.062,51.566
6885,51.566,51.88
6886,51.88,51.865
6887,51.865,52.663
6888,52.663,52.946
6889,52.946,53.534
6890,53.534,54.094
6891,54.094,54.008
6892,54.008,54.2
6893,54.2,54.113
6894,54.113,53.963
6895,53.963,53.763
6896,53.763,54.386
6897,54.386,54.951
6898,54.951,54.778
6899,54.778,53.824
6900,53.824,54.734
6901,54.734,53.838
6902,53.838,57.201
6903,57.201,56.942
6904,56.942,57.28
6905,57.28,58.012
6906,58.012,58.459
6907,58.459,58.42
6908,58.42,58.283
6909,58.283,58.866
6910,58.866,59.416
6911,59.416,60.04
6912,60.04,61.045
6913,61.045,63.158
6914,63.158,63.189
6915,63.189,64.365
6916,64.365,65.242
6917,65.242,63.733
6918,63.733,64.314
6919,64.314,64.303
6920,64.303,65.932
6921,65.932,65.701
6922,65.701,66.129
6923,66.129,66.902
6924,66.902,67.331
6925,67.331,68.565
6926,68.565,69.466
6927,69.466,69.724
6928,69.724,69.818
6929,69.818,68.277
6930,68.277,67.905
6931,67.905,67.962
6932,67.962,69.408
6933,69.408,69.817
6934,69.817,70.69
6935,70.69,72.75
6936,72.75,75.502
6937,75.502,74.987
6938,74.987,74.989
6939,74.989,76.977
6940,76.977,77.601
6941,77.601,77.159
6942,77.159,76.753
6943,76.753,76.334
6944,76.334,77.731
6945,77.731,78.692
6946,78.692,79.095
6947,79.095,78.099
6948,78.099,76.779
6949,76.779,79.225
6950,79.225,80.591
6951,80.591,79.952
6952,79.952,81.099
6953,81.099,81.477
6954,81.477,80.48
6955,80.48,80.193
6956,80.193,79.753
6957,79.753,77.507
6958,77.507,74.292
6959,74.292,78.08
6960,78.08,77.905
6961,77.905,75.23
6962,75.23,73.377
6963,73.377,73.214
6964,73.214,71.75
6965,71.75,78.116
6966,78.116,77.823
6967,77.823,77.22
6968,77.22,74.783
6969,74.783,74.55
6970,74.55,75.042
6971,75.042,74.508
6972,74.508,72.385
6973,72.385,72.931
6974,72.931,72.761
6975,72.761,72.89
6976,72.89,73.06
6977,73.06,72.572
6978,72.572,71.486
6979,71.486,70.84
6980,70.84,69.932
6981,69.932,67.888
6982,67.888,67.922
6983,67.922,71.88
6984,71.88,71.326
6985,71.326,73.066
6986,73.066,72.393
6987,72.393,72.009
6988,72.009,73.286
6989,73.286,74.17
6990,74.17,73.985
6991,73.985,71.844
6992,71.844,72.264
6993,72.264,72.08
6994,72.08,73.183
6995,73.183,73.217
6996,73.217,74.317
6997,74.317,73.145
6998,73.145,73.784
6999,73.784,73.272
7000,73.272,73.193
7001,73.193,73.523
7002,73.523,75.015
7003,75.015,75.226
7004,75.226,75.011
7005,75.011,73.979
7006,73.979,74.546
7007,74.546,73.093
7008,73.093,73.255
7009,73.255,73.571
7010,73.571,72.871
7011,72.871,74.785
7012,74.785,75.88
7013,75.88,76.762
7014,76.762,78.109
7015,78.109,77.591
7016,77.591,78.615
7017,78.615,77.887
7018,77.887,77.404
7019,77.404,76.697
7020,76.697,77.474
7021,77.474,77.722
7022,77.722,77.728
7023,77.728,77.637
7024,77.637,78.673
7025,78.673,77.389
7026,77.389,77.329
7027,77.329,76.955
7028,76.955,73.633
7029,73.633,73.62
7030,73.62,74.938
7031,74.938,76.201
7032,76.201,78.217
7033,78.217,77.709
7034,77.709,77.833
7035,77.833,78.848
7036,78.848,79.726
7037,79.726,79.515
7038,79.515,79.381
7039,79.381,79.832
7040,79.832,79.959
7041,79.959,81.026
7042,81.026,81.243
7043,81.243,81.132
7044,81.132,81.841
7045,81.841,83.353
7046,83.353,85.547
7047,85.547,84.377
7048,84.377,86.025
7049,86.025,85.222
7050,85.222,85.297
7051,85.297,86.903
7052,86.903,86.785
7053,86.785,86.616
7054,86.616,85.38
7055,85.38,85.559
7056,85.559,86.809
7057,86.809,86.2
7058,86.2,86.974
7059,86.974,87.512
7060,87.512,85.237
7061,85.237,84.962
7062,84.962,86.142
7063,86.142,87.841
7064,87.841,88.907
7065,88.907,89.997
7066,89.997,90.275
7067,90.275,90.297
7068,90.297,89.86
7069,89.86,90.04
7070,90.04,88.846
7071,88.846,86.626
7072,86.626,85.551
7073,85.551,87.626
7074,87.626,85.797
7075,85.797,84.807
7076,84.807,85.05
7077,85.05,86.356
7078,86.356,85.759
7079,85.759,83.931
7080,83.931,82.077
7081,82.077,81.776
7082,81.776,82.429
7083,82.429,80.782
7084,80.782,80.99
7085,80.99,81.638
7086,81.638,83.571
7087,83.571,82.903
7088,82.903,81.366
7089,81.366,78.434
7090,78.434,81.544
7091,81.544,78.885
7092,78.885,79.33
7093,79.33,78.393
7094,78.393,77.681
7095,77.681,76.565
7096,76.565,76.722
7097,76.722,74.185
7098,74.185,75.191
7099,75.191,74.962
7100,74.962,72.094
7101,72.094,69.477
7102,69.477,70.678
7103,70.678,70.135
7104,70.135,70.143
7105,70.143,69.365
7106,69.365,67.91
7107,67.91,68.177
7108,68.177,73.09
7109,73.09,72.47
7110,72.47,72.569
7111,72.569,73.837
7112,73.837,76.166
7113,76.166,75.553
7114,75.553,75.314
7115,75.314,76.145
7116,76.145,75.619
7117,75.619,75.734
7118,75.734,74.401
7119,74.401,69.613
7120,69.613,70.703
7121,70.703,68.895
7122,68.895,68.452
7123,68.452,69.948
7124,69.948,69.639
7125,69.639,68.436
7126,68.436,65.862
7127,65.862,67.032
7128,67.032,68.978
7129,68.978,68.001
7130,68.001,67.407
7131,67.407,67.098
7132,67.098,67.204
7133,67.204,66.278
7134,66.278,66.547
7135,66.547,65.839
7136,65.839,68.754
7137,68.754,70.935
7138,70.935,70.039
7139,70.039,68.088
7140,68.088,67.689
7141,67.689,67.871
7142,67.871,66.808
7143,66.808,67.636
7144,67.636,67.222
7145,67.222,64.827
7146,64.827,62.781
7147,62.781,65.383
7148,65.383,64.945
7149,64.945,64.601
7150,64.601,65.216
7151,65.216,66.411
7152,66.411,58.204
7153,58.204,56.834
7154,56.834,58.12
7155,58.12,59.208
7156,59.208,59.022
7157,59.022,58.846
7158,58.846,58.607
7159,58.607,57.148
7160,57.148,59.151
7161,59.151,59.09
7162,59.09,60.845
7163,60.845,61.725
7164,61.725,62.369
7165,62.369,60.804
7166,60.804,60.689
7167,60.689,60.634
7168,60.634,59.798
7169,59.798,59.776
7170,59.776,58.329
7171,58.329,57.966
7172,57.966,58.584
7173,58.584,57.541
7174,57.541,58.346
7175,58.346,57.772
7176,57.772,57.36
7177,57.36,55.942
7178,55.942,54.585
7179,54.585,56.027
7180,56.027,55.314
7181,55.314,55.954
7182,55.954,56.103
7183,56.103,56.9
7184,56.9,55.676
7185,55.676,55.666
7186,55.666,56.206
7187,56.206,57.657
7188,57.657,59.221
7189,59.221,59.06
7190,59.06,58.75
7191,58.75,58.833
7192,58.833,60.027
7193,60.027,60.243
7194,60.243,59.926
7195,59.926,58.75
7196,58.75,57.523
7197,57.523,55.74
7198,55.74,55.852
7199,55.852,56.138
7200,56.138,55.582
7201,55.582,54.995
7202,54.995,55.389
7203,55.389,55.488
7204,55.488,56.621
7205,56.621,56.442
7206,56.442,55.854
7207,55.854,54.56
7208,54.56,55.392
7209,55.392,52.346
7210,52.346,50.946
7211,50.946,50.749
7212,50.749,51.81
7213,51.81,52.778
7214,52.778,52.69
7215,52.69,53.069
7216,53.069,54.216
7217,54.216,55.895
7218,55.895,57.538
7219,57.538,57.087
7220,57.087,57.897
7221,57.897,58.475
7222,58.475,59.87
7223,59.87,59.604
7224,59.604,60.277
7225,60.277,59.751
7226,59.751,59.255
7227,59.255,59.488
7228,59.488,58.064
7229,58.064,56.098
7230,56.098,56.849
7231,56.849,56.674
7232,56.674,57.94
7233,57.94,57.512
7234,57.512,57.733
7235,57.733,57.837
7236,57.837,58.233
7237,58.233,57.743
7238,57.743,58.204
7239,58.204,59.072
7240,59.072,58.83
7241,58.83,58.96
7242,58.96,58.777
7243,58.777,58.227
7244,58.227,57.355
7245,57.355,57.794
7246,57.794,57.413
7247,57.413,57.24
7248,57.24,56.536
7249,56.536,57.027
7250,57.027,56.254
7251,56.254,56.51
7252,56.51,56.48
7253,56.48,55.334
7254,55.334,54.528
7255,54.528,54.093
7256,54.093,52.656
7257,52.656,52.668
7258,52.668,52.07
7259,52.07,51.511
7260,51.511,52.174
7261,52.174,53.532
7262,53.532,54.743
7263,54.743,55.046
7264,55.046,54.603
7265,54.603,54.295
7266,54.295,55.248
7267,55.248,55.037
7268,55.037,55.895
7269,55.895,55.792
7270,55.792,55.915
7271,55.915,56.275
7272,56.275,56.29
7273,56.29,56.478
7274,56.478,55.587
7275,55.587,55.766
7276,55.766,54.809
7277,54.809,57.624
7278,57.624,57.36
7279,57.36,57.69
7280,57.69,58.577
7281,58.577,59.3
7282,59.3,59.195
7283,59.195,59.739
7284,59.739,60.506
7285,60.506,61.41
7286,61.41,60.86
7287,60.86,60.824
7288,60.824,60.705
7289,60.705,59.841
7290,59.841,61.538
7291,61.538,64.464
7292,64.464,65.641
7293,65.641,65.561
7294,65.561,66.143
7295,66.143,66.857
7296,66.857,65.981
7297,65.981,66.147
7298,66.147,66.23
7299,66.23,65.974
7300,65.974,66.23
7301,66.23,64.333
7302,64.333,64.642
7303,64.642,64.744
7304,64.744,64.529
7305,64.529,64.332
7306,64.332,65.665
7307,65.665,65.216
7308,65.216,65.603
7309,65.603,66.649
7310,66.649,65.131
7311,65.131,61.586
7312,61.586,62.244
7313,62.244,61.216
7314,61.216,59.27
7315,59.27,59.954
7316,59.954,61.187
7317,61.187,62.189
7318,62.189,61.544
7319,61.544,64.607
7320,64.607,64.404
7321,64.404,63.407
7322,63.407,64.024
7323,64.024,63.566
7324,63.566,63.144
7325,63.144,64.254
7326,64.254,64.463
7327,64.463,63.652
7328,63.652,63.602
7329,63.602,64.224
7330,64.224,63.328
7331,63.328,64.074
7332,64.074,64.474
7333,64.474,64.89
7334,64.89,65.318
7335,65.318,65.663
7336,65.663,65.986
7337,65.986,66.43
7338,66.43,67.009
7339,67.009,68.652
7340,68.652,68.455
7341,68.455,69.126
7342,69.126,70.04
7343,70.04,69.257
7344,69.257,69.773
7345,69.773,68.034
7346,68.034,69.119
7347,69.119,69.228
7348,69.228,68.478
7349,68.478,69.361
7350,69.361,69.188
7351,69.188,68.991
7352,68.991,67.876
7353,67.876,68.945
7354,68.945,68.744
7355,68.744,68.876
7356,68.876,68.954
7357,68.954,69.954
7358,69.954,69.532
7359,69.532,68.691
7360,68.691,68.812
7361,68.812,68.212
7362,68.212,69.021
7363,69.021,68.848
7364,68.848,69.366
7365,69.366,70.645
7366,70.645,72.311
7367,72.311,73.65
7368,73.65,73.008
7369,73.008,75.006
7370,75.006,74.832
7371,74.832,75.216
7372,75.216,74.173
7373,74.173,75.019
7374,75.019,74.904
7375,74.904,74.349
7376,74.349,74.24
7377,74.24,73.433
7378,73.433,73.837
7379,73.837,73.506
7380,73.506,72.948
7381,72.948,72.111
7382,72.111,72.715
7383,72.715,75.505
7384,75.505,75.187
7385,75.187,74.685
7386,74.685,74.182
7387,74.182,73.445
7388,73.445,74.303
7389,74.303,73.259
7390,73.259,71.649
7391,71.649,72.041
7392,72.041,71.526
7393,71.526,71.979
7394,71.979,71.059
7395,71.059,70.584
7396,70.584,70.953
7397,70.953,72.366
7398,72.366,73.819
7399,73.819,73.408
7400,73.408,71.609
7401,71.609,72.723
7402,72.723,73.044
7403,73.044,73.663
7404,73.663,72.324
7405,72.324,72.911
7406,72.911,67.084
7407,67.084,66.323
7408,66.323,66.195
7409,66.195,66.301
7410,66.301,66.425
7411,66.425,67.384
7412,67.384,67.889
7413,67.889,68.285
7414,68.285,69.24
7415,69.24,70.481
7416,70.481,71.41
7417,71.41,71.405
7418,71.405,72.539
7419,72.539,72.481
7420,72.481,72.747
7421,72.747,71.599
7422,71.599,70.77
7423,70.77,69.983
7424,69.983,70.289
7425,70.289,69.559
7426,69.559,68.931
7427,68.931,70.305
7428,70.305,70.115
7429,70.115,70.318
7430,70.318,70.781
7431,70.781,70.931
7432,70.931,70.716
7433,70.716,70.674
7434,70.674,70.738
7435,70.738,71.427
7436,71.427,71.495
7437,71.495,70.703
7438,70.703,69.908
7439,69.908,70.183
7440,70.183,70.802
7441,70.802,70.784
7442,70.784,70.442
7443,70.442,70.998
7444,70.998,71.843
7445,71.843,72.612
7446,72.612,71.918
7447,71.918,71.611
7448,71.611,71.531
7449,71.531,71.513
7450,71.513,72.168
7451,72.168,72.29
7452,72.29,71.787
7453,71.787,70.858
7454,70.858,69.746
7455,69.746,69.741
7456,69.741,70.658
7457,70.658,69.747
7458,69.747,69.231
7459,69.231,69.505
7460,69.505,69.011
7461,69.011,69.15
7462,69.15,69.942
7463,69.942,70.773
7464,70.773,70.842
7465,70.842,69.917
7466,69.917,75.648
7467,75.648,76.203
7468,76.203,79.154
7469,79.154,78.921
7470,78.921,78.621
7471,78.621,78.806
7472,78.806,78.952
7473,78.952,80.068
7474,80.068,79.198
7475,79.198,78.921
7476,78.921,78.779
7477,78.779,78.454
7478,78.454,79.429
7479,79.429,79.553
7480,79.553,79.569
7481,79.569,78.891
7482,78.891,80.056
7483,80.056,81.006
7484,81.006,81.02
7485,81.02,81.235
7486,81.235,81.364
7487,81.364,82.283
7488,82.283,83.823
7489,83.823,83.604
7490,83.604,85.13
7491,85.13,84.813
7492,84.813,84.228
7493,84.228,85.417
7494,85.417,86.394
7495,86.394,86.733
7496,86.733,86.494
7497,86.494,87.879
7498,87.879,88.394
7499,88.394,88.03
7500,88.03,86.556
7501,86.556,85.608
7502,85.608,86.473
7503,86.473,86.358
7504,86.358,86.454
7505,86.454,86.151
7506,86.151,85.261
7507,85.261,85.186
7508,85.186,84.671
7509,84.671,84.746
7510,84.746,85.251
7511,85.251,86.266
7512,86.266,87.157
7513,87.157,87.709
7514,87.709,87.671
7515,87.671,88.189
7516,88.189,90.006
7517,90.006,89.427
7518,89.427,89.462
7519,89.462,89.137
7520,89.137,89.304
7521,89.304,90.458
7522,90.458,89.399
7523,89.399,88.891
7524,88.891,87.307
7525,87.307,88.564
7526,88.564,88.103
7527,88.103,88.837
7528,88.837,91.151
7529,91.151,91.002
7530,91.002,91.601
7531,91.601,92.869
7532,92.869,92.267
7533,92.267,92.052
7534,92.052,89.661
7535,89.661,90.158
7536,90.158,89.652
7537,89.652,89.21
7538,89.21,89.059
7539,89.059,89.05
7540,89.05,89.295
7541,89.295,90.474
7542,90.474,90.456
7543,90.456,91.653
7544,91.653,91.898
7545,91.898,92.349
7546,92.349,93.462
7547,93.462,94.762
7548,94.762,94.798
7549,94.798,94.806
7550,94.806,95.492
7551,95.492,95.703
7552,95.703,95.09
7553,95.09,96.266
7554,96.266,96.372
7555,96.372,96.613
7556,96.613,97.357
7557,97.357,93.255
7558,93.255,92.482
7559,92.482,93.284
7560,93.284,92.706
7561,92.706,92.359
7562,92.359,95.184
7563,95.184,95.595
7564,95.595,95.814
7565,95.814,95.788
7566,95.788,95.06
7567,95.06,95.74
7568,95.74,95.938
7569,95.938,95.148
7570,95.148,95.243
7571,95.243,96.75
7572,96.75,95.898
7573,95.898,92.244
7574,92.244,94.967
7575,94.967,94.359
7576,94.359,94.967
7577,94.967,93.482
7578,93.482,94.159
7579,94.159,93.897
7580,93.897,93.897
7581,93.897,93.075
7582,93.075,95.002
7583,95.002,95.203
7584,95.203,94.952
7585,94.952,94.075
7586,94.075,93.075
7587,93.075,91.936
7588,91.936,90.729
7589,90.729,92.057
7590,92.057,94.027
7591,94.027,96.584
7592,96.584,97.085
7593,97.085,98.806
7594,98.806,99.173
7595,99.173,99.074
7596,99.074,100.6
7597,100.6,101.18
7598,101.18,100.82
7599,100.82,101.79
7600,101.79,103.11
7601,103.11,102.35
7602,102.35,102.59
7603,102.59,102.88
7604,102.88,103.18
7605,103.18,103.01
7606,103.01,103.86
7607,103.86,105.3
7608,105.3,106.81
7609,106.81,108.08
7610,108.08,107.91
7611,107.91,109.32
7612,109.32,108.54
7613,108.54,110.1
7614,110.1,110.25
7615,110.25,112.3
7616,112.3,111.32
7617,111.32,112.66
7618,112.66,112.6
7619,112.6,108.94
7620,108.94,108.51
7621,108.51,109.73
7622,109.73,109.34
7623,109.34,108.87
7624,108.87,106.39
7625,106.39,108.02
7626,108.02,105.99
7627,105.99,105.67
7628,105.67,103.89
7629,103.89,102.44
7630,102.44,101.05
7631,101.05,103.58
7632,103.58,106.64
7633,106.64,105.82
7634,105.82,106.92
7635,106.92,106.53
7636,106.53,106.04
7637,106.04,107.91
7638,107.91,107.84
7639,107.84,106.51
7640,106.51,104.49
7641,104.49,103.5
7642,103.5,100.58
7643,100.58,100.59
7644,100.59,102.01
7645,102.01,105.93
7646,105.93,106.04
7647,106.04,103.42
7648,103.42,104.35
7649,104.35,103.95
7650,103.95,101.12
7651,101.12,100.32
7652,100.32,102.9
7653,102.9,103.72
7654,103.72,106.39
7655,106.39,106.96
7656,106.96,107.06
7657,107.06,103.31
7658,103.31,109.16
7659,109.16,112.57
7660,112.57,110.91
7661,110.91,112.3
7662,112.3,112.32
7663,112.32,113.17
7664,113.17,113.99
7665,113.99,113.02
7666,113.02,113.77
7667,113.77,115.96
7668,115.96,118.67
7669,118.67,120.19
7670,120.19,120.77
7671,120.77,121.49
7672,121.49,122.31
7673,122.31,122.07
7674,122.07,123.07
7675,123.07,126.4
7676,126.4,125.61
7677,125.61,122.38
7678,122.38,123.93
7679,123.93,122.08
7680,122.08,122.67
7681,122.67,122.94
7682,122.94,122.16
7683,122.16,120.14
7684,120.14,120.32
7685,120.32,120.82
7686,120.82,118.32
7687,118.32,116.16
7688,116.16,116.79
7689,116.79,117.47
7690,117.47,118.74
7691,118.74,120.73
7692,120.73,122.09
7693,122.09,121.17
7694,121.17,119.67
7695,119.67,120.89
7696,120.89,120.4
7697,120.4,117.27
7698,117.27,118.07
7699,118.07,117.14
7700,117.14,120.1
7701,120.1,118.24
7702,118.24,118.08
7703,118.08,119.1
7704,119.1,121.02
7705,121.02,119.76
7706,119.76,119.37
7707,119.37,120.28
7708,120.28,120.78
7709,120.78,120.54
7710,120.54,120.03
7711,120.03,120.48
7712,120.48,119.91
7713,119.91,118.55
7714,118.55,121.27
7715,121.27,120.6
7716,120.6,122.22
7717,122.22,123.24
7718,123.24,123.82
7719,123.82,126.06
7720,126.06,124.06
7721,124.06,122.24
7722,122.24,118.94
7723,118.94,122.54
7724,122.54,122.3
7725,122.3,119.57
7726,119.57,118.8
7727,118.8,119.55
7728,119.55,121.79
7729,121.79,120.54
7730,120.54,120.12
7731,120.12,120.26
7732,120.26,123.07
7733,123.07,122.89
7734,122.89,124.23
7735,124.23,124.11
7736,124.11,124.1
7737,124.1,125.41
7738,125.41,126.49
7739,126.49,123.72
7740,123.72,126.01
7741,126.01,125.75
7742,125.75,124.31
7743,124.31,124.57
7744,124.57,124.0
7745,124.0,124.16
7746,124.16,123.47
7747,123.47,122.77
7748,122.77,121.97
7749,121.97,121.61
7750,121.61,123.0
7751,123.0,122.71
7752,122.71,121.37
7753,121.37,121.12
7754,121.12,121.78
7755,121.78,121.49
7756,121.49,122.03
7757,122.03,120.81
7758,120.81,121.78
7759,121.78,121.23
7760,121.23,122.25
7761,122.25,121.69
7762,121.69,120.96
7763,120.96,118.84
7764,118.84,119.7
7765,119.7,120.81
7766,120.81,120.66
7767,120.66,120.25
7768,120.25,119.95
7769,119.95,116.97
7770,116.97,114.59
7771,114.59,117.65
7772,117.65,119.92
7773,119.92,119.87
7774,119.87,121.02
7775,121.02,122.63
7776,122.63,123.72
7777,123.72,126.03
7778,126.03,124.78
7779,124.78,119.51
7780,119.51,119.45
7781,119.45,118.81
7782,118.81,117.17
7783,117.17,117.75
7784,117.75,117.39
7785,117.39,116.78
7786,116.78,115.76
7787,115.76,113.02
7788,113.02,109.41
7789,109.41,110.13
7790,110.13,110.37
7791,110.37,110.74
7792,110.74,114.78
7793,114.78,108.8
7794,108.8,110.47
7795,110.47,110.38
7796,110.38,111.16
7797,111.16,112.32
7798,112.32,111.68
7799,111.68,110.25
7800,110.25,107.98
7801,107.98,101.4
7802,101.4,98.855
7803,98.855,99.452
7804,99.452,105.15
7805,105.15,108.25
7806,108.25,108.6
7807,108.6,108.09
7808,108.09,103.26
7809,103.26,107.7
7810,107.7,105.81
7811,105.81,104.74
7812,104.74,107.67
7813,107.67,105.6
7814,105.6,107.92
7815,107.92,109.49
7816,109.49,110.54
7817,110.54,111.47
7818,111.47,111.59
7819,111.59,109.22
7820,109.22,108.76
7821,108.76,110.44
7822,110.44,108.71
7823,108.71,109.59
7824,109.59,110.24
7825,110.24,109.96
7826,109.96,107.8
7827,107.8,104.55
7828,104.55,105.74
7829,105.74,105.04
7830,105.04,105.82
7831,105.82,106.2
7832,106.2,106.71
7833,106.71,106.2
7834,106.2,104.96
7835,104.96,107.49
7836,107.49,106.99
7837,106.99,107.16
7838,107.16,105.66
7839,105.66,107.23
7840,107.23,106.44
7841,106.44,107.1
7842,107.1,109.08
7843,109.08,109.07
7844,109.07,110.72
7845,110.72,114.16
7846,114.16,110.51
7847,110.51,109.81
7848,109.81,114.34
7849,114.34,115.54
7850,115.54,114.56
7851,114.56,116.16
7852,116.16,117.51
7853,117.51,116.95
7854,116.95,116.42
7855,116.42,116.56
7856,116.56,116.07
7857,116.07,112.43
7858,112.43,111.79
7859,111.79,111.41
7860,111.41,108.15
7861,108.15,109.92
7862,109.92,109.46
7863,109.46,112.91
7864,112.91,114.36
7865,114.36,114.86
7866,114.86,113.35
7867,113.35,114.45
7868,114.45,113.63
7869,113.63,113.41
7870,113.41,113.9
7871,113.9,112.95
7872,112.95,111.95
7873,111.95,110.91
7874,110.91,114.6
7875,114.6,113.88
7876,113.88,113.83
7877,113.83,111.31
7878,111.31,111.84
7879,111.84,108.97
7880,108.97,108.29
7881,108.29,106.37
7882,106.37,107.19
7883,107.19,104.91
7884,104.91,102.09
7885,102.09,103.33
7886,103.33,103.23
7887,103.23,104.56
7888,104.56,104.01
7889,104.01,102.83
7890,102.83,104.68
7891,104.68,103.32
7892,103.32,101.35
7893,101.35,101.44
7894,101.44,98.885
7895,98.885,96.949
7896,96.949,92.857
7897,92.857,93.349
7898,93.349,94.86
7899,94.86,96.238
7900,96.238,93.762
7901,93.762,95.814
7902,95.814,93.512
7903,93.512,93.059
7904,93.059,93.184
7905,93.184,92.712
7906,92.712,97.641
7907,97.641,95.736
7908,95.736,96.266
7909,96.266,89.941
7910,89.941,90.585
7911,90.585,93.715
7912,93.715,92.839
7913,92.839,90.961
7914,90.961,92.761
7915,92.761,93.506
7916,93.506,91.009
7917,91.009,91.968
7918,91.968,91.948
7919,91.948,91.252
7920,91.252,90.7
7921,90.7,90.98
7922,90.98,93.545
7923,93.545,94.979
7924,94.979,93.177
7925,93.177,92.965
7926,92.965,93.778
7927,93.778,91.659
7928,91.659,93.022
7929,93.022,93.66
7930,93.66,93.808
7931,93.808,93.594
7932,93.594,97.309
7933,97.309,97.522
7934,97.522,98.26
7935,98.26,99.73
7936,99.73,98.607
7937,98.607,97.797
7938,97.797,97.885
7939,97.885,97.935
7940,97.935,98.984
7941,98.984,99.233
7942,99.233,101.24
7943,101.24,102.57
7944,102.57,102.41
7945,102.41,102.53
7946,102.53,102.52
7947,102.52,103.3
7948,103.3,102.73
7949,102.73,102.28
7950,102.28,101.82
7951,101.82,104.24
7952,104.24,106.05
7953,106.05,105.5
7954,105.5,106.46
7955,106.46,107.56
7956,107.56,106.3
7957,106.3,107.41
7958,107.41,105.06
7959,105.06,105.18
7960,105.18,105.53
7961,105.53,106.91
7962,106.91,108.44
7963,108.44,108.5
7964,108.5,106.34
7965,106.34,104.04
7966,104.04,103.49
7967,103.49,103.71
7968,103.71,102.57
7969,102.57,102.29
7970,102.29,101.71
7971,101.71,101.01
7972,101.01,94.678
7973,94.678,91.792
7974,91.792,90.739
7975,90.739,90.641
7976,90.641,92.132
7977,92.132,91.174
7978,91.174,90.804
7979,90.804,90.296
7980,90.296,90.366
7981,90.366,90.979
7982,90.979,90.093
7983,90.093,87.979
7984,87.979,88.154
7985,88.154,91.427
7986,91.427,91.047
7987,91.047,92.09
7988,92.09,91.737
7989,91.737,92.732
7990,92.732,93.909
7991,93.909,95.342
7992,95.342,96.998
7993,96.998,97.787
7994,97.787,97.729
7995,97.729,97.251
7996,97.251,95.886
7997,95.886,95.167
7998,95.167,95.361
7999,95.361,96.054
8000,96.054,96.442
8001,96.442,96.354
8002,96.354,97.046
8003,97.046,96.258
8004,96.258,94.796
8005,94.796,94.914
8006,94.914,94.602
8007,94.602,95.0
8008,95.0,92.839
8009,92.839,92.616
8010,92.616,93.404
8011,93.404,93.063
8012,93.063,93.589
8013,93.589,90.96
8014,90.96,89.635
8015,89.635,91.145
8016,91.145,91.934
8017,91.934,93.102
8018,93.102,93.384
8019,93.384,92.556
8020,92.556,93.034
8021,93.034,93.433
8022,93.433,94.154
8023,94.154,94.445
8024,94.445,94.874
8025,94.874,94.339
8026,94.339,96.199
8027,96.199,96.199
8028,96.199,97.222
8029,97.222,97.261
8030,97.261,97.347
8031,97.347,96.831
8032,96.831,96.082
8033,96.082,94.796
8034,94.796,94.144
8035,94.144,100.26
8036,100.26,101.61
8037,101.61,101.49
8038,101.49,103.28
8039,103.28,101.75
8040,101.75,103.02
8041,103.02,103.67
8042,103.67,105.23
8043,105.23,106.11
8044,106.11,106.54
8045,106.54,105.75
8046,105.75,105.68
8047,105.68,105.93
8048,105.93,107.19
8049,107.19,107.1
8050,107.1,106.93
8051,106.93,106.81
8052,106.81,107.08
8053,107.08,106.25
8054,106.25,106.58
8055,106.58,105.78
8056,105.78,105.32
8057,105.32,104.7
8058,104.7,104.59
8059,104.59,103.78
