Date,t-5,t-4,t-3,t-2,t-1,t,movement
2016-03-11,98.984,2570693580.256,4190653541.16,4058762083.35,3641639485.33,102.53,1
2016-03-14,99.233,4190653541.16,4058762083.35,3641639485.33,4682296157.16,102.52,0
2016-03-15,101.24,4058762083.35,3641639485.33,4682296157.16,3760144698.64,103.3,1
2016-03-16,102.57,3641639485.33,4682296157.16,3760144698.64,3462378719.9,102.73,0
2016-03-17,102.41,4682296157.16,3760144698.64,3462378719.9,2727873825.87,102.28,0
2016-03-18,102.53,3760144698.64,3462378719.9,2727873825.87,2761303174.92,101.82,0
2016-03-21,102.52,3462378719.9,2727873825.87,2761303174.92,1933509260.8799999,104.24,1
2016-03-22,103.3,2727873825.87,2761303174.92,1933509260.8799999,3189124293.2,106.05,1
2016-03-23,102.73,2761303174.92,1933509260.8799999,3189124293.2,4857931506.75,105.5,0
2016-03-24,102.28,1933509260.8799999,3189124293.2,4857931506.75,2610331429.0,106.46,1
2016-03-28,101.82,3189124293.2,4857931506.75,2610331429.0,2762148455.06,107.56,1
2016-03-29,104.24,4857931506.75,2610331429.0,2762148455.06,3865936255.7200003,106.3,0
2016-03-30,106.05,2610331429.0,2762148455.06,3865936255.7200003,2722276881.4,107.41,1
2016-03-31,105.5,2762148455.06,3865936255.7200003,2722276881.4,2791005456.36,105.06,0
2016-04-01,106.46,3865936255.7200003,2722276881.4,2791005456.36,3201713585.76,105.18,1
2016-04-04,107.56,2722276881.4,2791005456.36,3201713585.76,2502313714.5,105.53,1
2016-04-05,106.3,2791005456.36,3201713585.76,2502313714.5,2887283387.55,106.91,1
2016-04-06,107.41,3201713585.76,2502313714.5,2887283387.55,2887829934.35,108.44,1
2016-04-07,105.06,2502313714.5,2887283387.55,2887829934.35,3577084254.4,108.5,1
2016-04-08,105.18,2887283387.55,2887829934.35,3577084254.4,2716221116.0,106.34,0
2016-04-11,105.53,2887829934.35,3577084254.4,2716221116.0,4836102871.6,104.04,0
2016-04-12,106.91,3577084254.4,2716221116.0,4836102871.6,6328463240.52,103.49,0
2016-04-13,108.44,2716221116.0,4836102871.6,6328463240.52,3291983369.24,103.71,1
2016-04-14,108.5,4836102871.6,6328463240.52,3291983369.24,2829575414.85,102.57,0
2016-04-15,106.34,6328463240.52,3291983369.24,2829575414.85,3101899066.89,102.29,0
2016-04-18,104.04,3291983369.24,2829575414.85,3101899066.89,3457528839.6000004,101.71,0
2016-04-19,103.49,2829575414.85,3101899066.89,3457528839.6000004,2800267006.25,101.01,0
2016-04-20,103.71,3101899066.89,3457528839.6000004,2800267006.25,4120431536.13,94.678,0
2016-04-21,102.57,3457528839.6000004,2800267006.25,4120431536.13,10645090064.972,91.792,0
2016-04-22,102.29,2800267006.25,4120431536.13,10645090064.972,7501346056.752,90.739,0
2016-04-25,101.71,4120431536.13,10645090064.972,7501346056.752,6284403658.258,90.641,0
2016-04-26,101.01,10645090064.972,7501346056.752,6284403658.258,4434949559.776,92.132,1
2016-04-27,94.678,7501346056.752,6284403658.258,4434949559.776,5328316390.528,91.174,0
2016-04-28,91.792,6284403658.258,4434949559.776,5328316390.528,3611723254.828,90.804,0
2016-04-29,90.739,4434949559.776,5328316390.528,3611723254.828,3229409482.068,90.296,0
2016-05-02,90.641,5328316390.528,3611723254.828,3229409482.068,3967942953.7840004,90.366,1
2016-05-03,92.132,3611723254.828,3229409482.068,3967942953.7840004,2874014451.462,90.979,1
2016-05-04,91.174,3229409482.068,3967942953.7840004,2874014451.462,3047123528.337,90.093,0
2016-05-05,90.804,3967942953.7840004,2874014451.462,3047123528.337,2251102528.083,87.979,0
2016-05-06,90.296,2874014451.462,3047123528.337,2251102528.083,6741382253.058,88.154,1
2016-05-09,90.366,3047123528.337,2251102528.083,6741382253.058,3840613957.092,91.427,1
2016-05-10,90.979,2251102528.083,6741382253.058,3840613957.092,5606448734.649,91.047,0
2016-05-11,90.093,6741382253.058,3840613957.092,5606448734.649,4105124222.496,92.09,1
2016-05-12,87.979,3840613957.092,5606448734.649,4105124222.496,3888485055.15,91.737,0
2016-05-13,88.154,5606448734.649,4105124222.496,3888485055.15,2787496079.9579997,92.732,1
2016-05-16,91.427,4105124222.496,3888485055.15,2787496079.9579997,2867487650.92,93.909,1
2016-05-17,91.047,3888485055.15,2787496079.9579997,2867487650.92,3493010615.664,95.342,1
2016-05-18,92.09,2787496079.9579997,2867487650.92,3493010615.664,2902089491.002,96.998,1
2016-05-19,91.737,2867487650.92,3493010615.664,2902089491.002,3433897879.5220003,97.787,1
2016-05-20,92.732,3493010615.664,2902089491.002,3433897879.5220003,5476764820.895,97.729,0
2016-05-23,93.909,2902089491.002,3433897879.5220003,5476764820.895,3462962516.131,97.251,0
2016-05-24,95.342,3433897879.5220003,5476764820.895,3462962516.131,3894538636.7580004,95.886,0
2016-05-25,96.998,5476764820.895,3462962516.131,3894538636.7580004,2761086271.8599997,95.167,0
2016-05-26,97.787,3462962516.131,3894538636.7580004,2761086271.8599997,3775448474.6080003,95.361,1
2016-05-27,97.729,3894538636.7580004,2761086271.8599997,3775448474.6080003,2482470165.462,96.054,1
2016-05-31,97.251,2761086271.8599997,3775448474.6080003,2482470165.462,2247576094.806,96.442,1
2016-06-01,95.886,3775448474.6080003,2482470165.462,2247576094.806,2050536012.794,96.354,0
2016-06-02,95.167,2482470165.462,2247576094.806,2050536012.794,1891881016.614,97.046,1
2016-06-03,95.361,2247576094.806,2050536012.794,1891881016.614,2557889653.862,96.258,0
2016-06-06,96.054,2050536012.794,1891881016.614,2557889653.862,2569378600.992,94.796,0
2016-06-07,96.442,1891881016.614,2557889653.862,2569378600.992,3463108990.6920004,94.914,1
2016-06-08,96.354,2557889653.862,2569378600.992,3463108990.6920004,3006907316.19,94.602,0
2016-06-09,97.046,2569378600.992,3463108990.6920004,3006907316.19,2526753198.6,95.0,1
2016-06-10,96.258,3463108990.6920004,3006907316.19,2526753198.6,2976303165.0,92.839,0
2016-06-13,94.796,3006907316.19,2526753198.6,2976303165.0,5206413440.975,92.616,0
2016-06-14,94.914,2526753198.6,2976303165.0,5206413440.975,3181666714.656,93.404,1
2016-06-15,94.602,2976303165.0,5206413440.975,3181666714.656,3062439376.5039997,93.063,0
2016-06-16,95.0,5206413440.975,3181666714.656,3062439376.5039997,2501506823.982,93.589,1
2016-06-17,92.839,3181666714.656,3062439376.5039997,2501506823.982,2936750288.525,90.96,0
2016-06-20,92.616,3062439376.5039997,2501506823.982,2936750288.525,5911270185.839999,89.635,0
2016-06-21,93.404,2501506823.982,2936750288.525,5911270185.839999,4077653549.0600004,91.145,1
2016-06-22,93.063,2936750288.525,5911270185.839999,4077653549.0600004,3606170427.435,91.934,1
2016-06-23,93.589,5911270185.839999,4077653549.0600004,3606170427.435,3028589484.456,93.102,1
2016-06-24,90.96,4077653549.0600004,3606170427.435,3028589484.456,3230885096.178,93.384,1
2016-06-27,89.635,3606170427.435,3028589484.456,3230885096.178,2390955563.088,92.556,0
2016-06-28,91.145,3028589484.456,3230885096.178,2390955563.088,2578540835.5559998,93.034,1
2016-06-29,91.934,3230885096.178,2390955563.088,2578540835.5559998,2801215596.0600004,93.433,1
2016-06-30,93.102,2390955563.088,2578540835.5559998,2801215596.0600004,2276030963.289,94.154,1
2016-07-01,93.384,2578540835.5559998,2801215596.0600004,2276030963.289,2567118319.554,94.445,1
2016-07-05,92.556,2801215596.0600004,2276030963.289,2567118319.554,2197699827.5699997,94.874,1
2016-07-06,93.034,2276030963.289,2567118319.554,2197699827.5699997,2114563760.998,94.339,0
2016-07-07,93.433,2567118319.554,2197699827.5699997,2114563760.998,2113100581.746,96.199,1
2016-07-08,94.154,2197699827.5699997,2114563760.998,2113100581.746,3468705350.9969997,96.199,0
2016-07-11,94.445,2114563760.998,2113100581.746,3468705350.9969997,2917904027.6419997,97.222,1
2016-07-12,94.874,2113100581.746,3468705350.9969997,2917904027.6419997,3571205753.8919997,97.261,1
2016-07-13,94.339,3468705350.9969997,2917904027.6419997,3571205753.8919997,2206899747.89,97.347,1
2016-07-14,96.199,2917904027.6419997,3571205753.8919997,2206899747.89,2464903820.253,96.831,0
2016-07-15,96.199,3571205753.8919997,2206899747.89,2464903820.253,2997195999.336,96.082,0
2016-07-18,97.222,2206899747.89,2464903820.253,2997195999.336,2546756698.1499996,94.796,0
2016-07-19,97.261,2464903820.253,2997195999.336,2546756698.1499996,3706097776.368,94.144,0
2016-07-20,97.347,2997195999.336,2546756698.1499996,3706097776.368,3911076724.352,100.26,1
2016-07-21,96.831,2546756698.1499996,3706097776.368,3911076724.352,9252020371.5,101.61,1
2016-07-22,96.082,3706097776.368,3911076724.352,9252020371.5,3876145832.07,101.49,0
2016-07-25,94.796,3911076724.352,9252020371.5,3876145832.07,2586316761.3599997,103.28,1
2016-07-26,94.144,9252020371.5,3876145832.07,2586316761.3599997,3899407250.08,101.75,0
2016-07-27,100.26,3876145832.07,2586316761.3599997,3899407250.08,3283969650.5,103.02,1
2016-07-28,101.61,2586316761.3599997,3899407250.08,3283969650.5,2895599314.14,103.67,1
2016-07-29,101.49,3899407250.08,3283969650.5,2895599314.14,2671996696.53,105.23,1
2016-08-01,103.28,3283969650.5,2895599314.14,2671996696.53,3598876628.23,106.11,1
2016-08-02,101.75,2895599314.14,2671996696.53,3598876628.23,2775304503.36,106.54,1
2016-08-03,103.02,2671996696.53,3598876628.23,2775304503.36,2773087363.6200004,105.75,0
2016-08-04,103.67,3598876628.23,2775304503.36,2773087363.6200004,2407705107.75,105.68,0
2016-08-05,105.23,2775304503.36,2773087363.6200004,2407705107.75,2518701453.1200004,105.93,1
2016-08-08,106.11,2773087363.6200004,2407705107.75,2518701453.1200004,1936034623.71,107.19,1
2016-08-09,106.54,2407705107.75,2518701453.1200004,1936034623.71,2680138992.5099998,107.1,0
2016-08-10,105.75,2518701453.1200004,1936034623.71,2680138992.5099998,3585804282.8999996,106.93,0
2016-08-11,105.68,1936034623.71,2680138992.5099998,3585804282.8999996,2482672938.2000003,106.81,0
2016-08-12,105.93,2680138992.5099998,3585804282.8999996,2482672938.2000003,2061087256.03,107.08,1
2016-08-15,107.19,3585804282.8999996,2482672938.2000003,2061087256.03,2683185904.52,106.25,0
2016-08-16,107.1,2482672938.2000003,2061087256.03,2683185904.52,2667475737.5,106.58,1
2016-08-17,106.93,2061087256.03,2683185904.52,2667475737.5,2066613164.74,105.78,0
2016-08-18,106.81,2683185904.52,2667475737.5,2066613164.74,2433102901.2,105.32,0
2016-08-19,107.08,2667475737.5,2066613164.74,2433102901.2,2463739912.04,104.7,0
2016-08-22,106.25,2066613164.74,2433102901.2,2463739912.04,2865692292.3,104.59,0
2016-08-23,106.58,2433102901.2,2463739912.04,2865692292.3,2501966210.2200003,103.78,0
2016-08-24,105.78,2463739912.04,2865692292.3,2501966210.2200003,2367792278.66,103.89,1
2016-08-25,105.32,2865692292.3,2501966210.2200003,2367792278.66,2832627755.16,104.5,1
2016-08-26,104.7,2501966210.2200003,2367792278.66,2832627755.16,2618028886.0,105.48,1
2016-08-29,104.59,2367792278.66,2832627755.16,2618028886.0,2775509479.8,105.45,0
2016-08-30,103.78,2832627755.16,2618028886.0,2775509479.8,2503451858.85,106.1,1
2016-08-31,103.89,2618028886.0,2775509479.8,2503451858.85,4212937209.1,103.32,0
2016-09-01,104.5,2775509479.8,2503451858.85,4212937209.1,5240368806.12,100.98,0
2016-09-02,105.48,2503451858.85,4212937209.1,5240368806.12,4540470374.88,103.24,1
2016-09-06,105.45,4212937209.1,5240368806.12,4540470374.88,4313960520.28,105.7,1
2016-09-07,106.1,5240368806.12,4540470374.88,4313960520.28,6611242422.400001,109.44,1
2016-09-08,103.32,4540470374.88,4313960520.28,6611242422.400001,11886620071.68,113.15,1
2016-09-09,100.98,4313960520.28,6611242422.400001,11886620071.68,10234178074.6,112.53,0
2016-09-12,103.24,6611242422.400001,11886620071.68,10234178074.6,8098180038.96,111.21,0
2016-09-13,105.7,11886620071.68,10234178074.6,8098180038.96,5267989675.08,111.2,0
2016-09-14,109.44,10234178074.6,8098180038.96,5267989675.08,3853807248.0,111.18,0
2016-09-15,113.15,8098180038.96,5267989675.08,3853807248.0,3771668096.4,112.23,1
2016-09-16,112.53,5267989675.08,3853807248.0,3771668096.4,3381635237.85,110.36,0
2016-09-19,111.21,3853807248.0,3771668096.4,3381635237.85,5827310938.2,110.52,1
2016-09-20,111.2,3771668096.4,3381635237.85,5827310938.2,3231676969.56,110.72,1
2016-09-21,111.18,3381635237.85,5827310938.2,3231676969.56,2702146622.72,111.58,1
2016-09-22,112.23,5827310938.2,3231676969.56,2702146622.72,3287126938.7599998,109.85,0
2016-09-23,110.36,3231676969.56,2702146622.72,3287126938.7599998,3886867588.5,110.68,1
2016-09-26,110.52,2702146622.72,3287126938.7599998,3886867588.5,3770096492.44,110.18,0
2016-09-27,110.72,3287126938.7599998,3886867588.5,3770096492.44,2345732200.0,110.63,1
2016-09-28,111.58,3886867588.5,3770096492.44,2345732200.0,3310854986.4,110.68,1
2016-09-29,109.85,3770096492.44,2345732200.0,3310854986.4,2260242654.92,111.52,1
2016-09-30,110.68,2345732200.0,3310854986.4,2260242654.92,3195571809.44,111.69,1
2016-10-03,110.18,3310854986.4,2260242654.92,3195571809.44,2733096407.13,113.63,1
2016-10-04,110.63,2260242654.92,3195571809.44,2733096407.13,4102868976.47,113.88,1
2016-10-05,110.68,3195571809.44,2733096407.13,4102868976.47,7243009311.719999,114.9,1
2016-10-06,111.52,2733096407.13,4102868976.47,7243009311.719999,4336905670.5,114.54,0
2016-10-07,111.69,4102868976.47,7243009311.719999,4336905670.5,3986763312.36,115.18,1
2016-10-10,113.63,7243009311.719999,4336905670.5,3986763312.36,4053325180.32,115.11,0
2016-10-11,113.88,4336905670.5,3986763312.36,4053325180.32,2586943347.93,115.03,0
2016-10-12,114.9,3986763312.36,4053325180.32,2586943347.93,2589124802.71,114.68,0
2016-10-13,114.54,4053325180.32,2586943347.93,2589124802.71,2287309457.96,114.62,0
2016-10-14,115.18,2586943347.93,2589124802.71,2287309457.96,2764512329.7000003,114.17,0
2016-10-17,115.11,2589124802.71,2287309457.96,2764512329.7000003,2548354661.51,115.2,1
2016-10-18,115.03,2287309457.96,2764512329.7000003,2548354661.51,2672816716.8,115.78,1
2016-10-19,114.68,2764512329.7000003,2548354661.51,2672816716.8,4558582089.32,113.17,0
2016-10-20,114.62,2548354661.51,2672816716.8,4558582089.32,7438877425.45,112.1,0
2016-10-21,114.17,2672816716.8,4558582089.32,7438877425.45,3208588751.7999997,111.35,0
2016-10-24,115.2,4558582089.32,7438877425.45,3208588751.7999997,3954881308.1499996,111.17,0
2016-10-25,115.78,7438877425.45,3208588751.7999997,3954881308.1499996,2999596944.2400002,109.17,0
2016-10-26,113.17,3208588751.7999997,3954881308.1499996,2999596944.2400002,4886362082.34,109.27,1
2016-10-27,112.1,3954881308.1499996,2999596944.2400002,4886362082.34,3161739469.7,108.09,0
2016-10-28,111.35,2999596944.2400002,4886362082.34,3161739469.7,2957959053.4500003,107.11,0
2016-10-31,111.17,4886362082.34,3161739469.7,2957959053.4500003,3356065419.46,108.66,1
2016-11-01,109.17,3161739469.7,2957959053.4500003,3356065419.46,3487685120.46,109.31,1
2016-11-02,109.27,2957959053.4500003,3356065419.46,3487685120.46,2551361751.17,109.13,0
2016-11-03,108.09,3356065419.46,3487685120.46,2551361751.17,6181057940.259999,106.08,0
2016-11-04,107.11,3487685120.46,2551361751.17,6181057940.259999,6071369566.08,106.72,1
2016-11-07,108.66,2551361751.17,6181057940.259999,6071369566.08,3656314603.68,104.04,0
2016-11-08,109.31,6181057940.259999,6071369566.08,3656314603.68,5409919258.200001,105.41,1
2016-11-09,109.13,6071369566.08,3656314603.68,5409919258.200001,3455693450.5499997,108.25,1
2016-11-10,106.08,3656314603.68,5409919258.200001,3455693450.5499997,6394900467.25,108.21,0
2016-11-11,106.72,5409919258.200001,3455693450.5499997,6394900467.25,2913684426.6299996,108.31,1
2016-11-14,104.04,3455693450.5499997,6394900467.25,2913684426.6299996,2892046396.84,109.96,1
2016-11-15,105.41,6394900467.25,2913684426.6299996,2892046396.84,3051429035.7999997,110.03,1
2016-11-16,108.25,2913684426.6299996,2892046396.84,3051429035.7999997,2504620702.13,109.47,0
2016-11-17,108.21,2892046396.84,3051429035.7999997,2504620702.13,2749199147.34,110.02,1
2016-11-18,108.31,3051429035.7999997,2504620702.13,2749199147.34,1237061799.44,109.81,0
2016-11-21,109.96,2504620702.13,2749199147.34,1237061799.44,2801031942.66,109.7,0
2016-11-22,110.03,2749199147.34,1237061799.44,2801031942.66,3084195315.2000003,108.77,0
2016-11-23,109.47,1237061799.44,2801031942.66,3084195315.2000003,3642432546.98,107.76,0
2016-11-25,110.02,2801031942.66,3084195315.2000003,3642432546.98,3819364188.96,108.16,1
2016-11-28,109.81,3084195315.2000003,3642432546.98,3819364188.96,2622210273.2799997,107.38,0
2016-11-29,109.7,3642432546.98,3819364188.96,2622210273.2799997,3523941968.8199997,108.21,1
2016-11-30,108.77,3819364188.96,2622210273.2799997,3523941968.8199997,2769462138.6299996,109.28,1
2016-12-01,107.76,2622210273.2799997,3523941968.8199997,2769462138.6299996,3254564283.52,110.35,1
2016-12-02,108.16,3523941968.8199997,2769462138.6299996,3254564283.52,2902173108.85,112.15,1
2016-12-05,107.38,2769462138.6299996,3254564283.52,2902173108.85,3801792139.8,111.51,0
2016-12-06,108.21,3254564283.52,2902173108.85,3801792139.8,2936532886.56,113.36,1
2016-12-07,109.28,2902173108.85,3801792139.8,2936532886.56,4830202490.88,113.36,0
2016-12-08,110.35,3801792139.8,2936532886.56,4830202490.88,3727291083.36,113.99,1
2016-12-09,112.15,2936532886.56,4830202490.88,3727291083.36,5026077515.33,114.14,1
2016-12-12,111.51,4830202490.88,3727291083.36,5026077515.33,4488724427.2,114.8,1
2016-12-13,113.36,3727291083.36,5026077515.33,4488724427.2,3068156394.7999997,115.11,1
2016-12-14,113.36,5026077515.33,4488724427.2,3068156394.7999997,2208368428.83,115.21,1
2016-12-15,113.99,4488724427.2,3068156394.7999997,2208368428.83,2533352113.95,114.45,0
2016-12-16,114.14,3068156394.7999997,2208368428.83,2533352113.95,2926048843.2000003,114.68,1
2016-12-19,114.8,2208368428.83,2533352113.95,2926048843.2000003,1605337888.16,115.41,1
2016-12-20,115.11,2533352113.95,2926048843.2000003,1605337888.16,2052761200.44,114.92,0
2016-12-21,115.21,2926048843.2000003,1605337888.16,2052761200.44,2254658919.76,114.89,0
2016-12-22,114.45,1605337888.16,2052761200.44,2254658919.76,1722003489.2,113.99,0
2016-12-23,114.68,2052761200.44,2254658919.76,1722003489.2,3542595012.79,114.31,1
2016-12-27,115.41,2254658919.76,1722003489.2,3542595012.79,3221970351.81,114.19,0
2016-12-28,114.92,1722003489.2,3542595012.79,3221970351.81,2380919165.95,114.77,1
2016-12-29,114.89,3542595012.79,3221970351.81,2380919165.95,2530072399.63,116.04,1
2016-12-30,113.99,3221970351.81,2380919165.95,2530072399.63,3645920404.5600004,117.11,1
2017-01-03,114.31,2380919165.95,2530072399.63,3645920404.5600004,3764571801.55,117.23,1
2017-01-04,114.19,2530072399.63,3645920404.5600004,3764571801.55,2523504234.08,117.86,1
2017-01-05,114.77,3645920404.5600004,3764571801.55,2523504234.08,3167106340.7599998,117.37,0
2017-01-06,116.04,3764571801.55,2523504234.08,3167106340.7599998,3180629113.42,117.16,0
2017-01-09,117.11,2523504234.08,3167106340.7599998,3180629113.42,3023247370.2799997,118.1,1
2017-01-10,117.23,3167106340.7599998,3180629113.42,3023247370.2799997,3830915281.3999996,118.09,0
2017-01-11,117.86,3180629113.42,3023247370.2799997,3830915281.3999996,2709011288.34,117.89,0
2017-01-12,117.37,3023247370.2799997,3830915281.3999996,2709011288.34,2856051239.12,118.1,1
2017-01-13,117.16,3830915281.3999996,2709011288.34,2856051239.12,3409734070.3999996,118.19,1
2017-01-17,118.1,2709011288.34,2856051239.12,3409734070.3999996,2337087405.34,118.07,0
2017-01-18,118.09,2856051239.12,3409734070.3999996,2337087405.34,2710381978.47,119.95,1
2017-01-19,117.89,3409734070.3999996,2337087405.34,2710381978.47,3860139378.15,120.01,1
2017-01-20,118.1,2337087405.34,2710381978.47,3860139378.15,3091902117.04,120.02,1
2017-01-23,118.19,2710381978.47,3860139378.15,3091902117.04,2453516891.34,119.7,0
2017-01-24,118.07,3860139378.15,3091902117.04,2453516891.34,3617482068.9,119.43,0
2017-01-25,119.95,3091902117.04,2453516891.34,3617482068.9,4843124285.13,126.7,1
2017-01-26,120.01,2453516891.34,3617482068.9,4843124285.13,14194956638.800001,126.5,0
2017-01-27,120.02,3617482068.9,4843124285.13,14194956638.800001,4129329759.5,127.03,1
2017-01-30,119.7,4843124285.13,14194956638.800001,4129329759.5,3163225223.09,128.23,1
2017-01-31,119.43,14194956638.800001,4129329759.5,3163225223.09,3402600489.2799997,129.44,1
2017-02-01,126.7,4129329759.5,3163225223.09,3402600489.2799997,4765880742.88,129.95,1
2017-02-02,126.5,3163225223.09,3402600489.2799997,4765880742.88,2833932056.7499995,130.89,1
2017-02-03,127.03,3402600489.2799997,4765880742.88,2833932056.7499995,3182707627.4399996,130.6,0
2017-02-06,128.23,4765880742.88,2833932056.7499995,3182707627.4399996,2552856745.2,131.75,1
2017-02-07,129.44,2833932056.7499995,3182707627.4399996,2552856745.2,2947513766.75,133.45,1
2017-02-08,129.95,3182707627.4399996,2552856745.2,2947513766.75,4193392677.4999995,133.94,1
2017-02-09,130.89,2552856745.2,2947513766.75,4193392677.4999995,4557380157.9,133.78,0
2017-02-10,130.6,2947513766.75,4193392677.4999995,4557380157.9,2915021517.48,134.15,1
2017-02-13,131.75,4193392677.4999995,4557380157.9,2915021517.48,2867269781.5,135.12,1
2017-02-14,133.45,4557380157.9,2915021517.48,2867269781.5,2998200109.92,135.53,1
2017-02-15,133.94,2915021517.48,2867269781.5,2998200109.92,2412774993.48,134.92,0
2017-02-16,133.78,2867269781.5,2998200109.92,2412774993.48,2539931602.8799996,135.08,1
2017-02-17,134.15,2998200109.92,2412774993.48,2539931602.8799996,2901068853.76,135.35,1
2017-02-21,135.12,2412774993.48,2539931602.8799996,2901068853.76,2620540720.95,135.41,1
2017-02-22,135.53,2539931602.8799996,2901068853.76,2620540720.95,2897358155.89,138.18,1
2017-02-23,134.92,2901068853.76,2620540720.95,2897358155.89,4892921742.24,137.36,0
2017-02-24,135.08,2620540720.95,2897358155.89,4892921742.24,3553109938.32,138.17,1
2017-02-27,135.35,2897358155.89,4892921742.24,3553109938.32,2792955530.1899996,137.73,0
2017-02-28,135.41,4892921742.24,3553109938.32,2792955530.1899996,2639719269.27,137.91,1
2017-03-01,138.18,3553109938.32,2792955530.1899996,2639719269.27,2328274125.42,137.4,0
2017-03-02,137.36,2792955530.1899996,2639719269.27,2328274125.42,2497960167.0,137.08,0
2017-03-03,138.17,2639719269.27,2328274125.42,2497960167.0,2858913201.0800004,137.54,1
2017-03-06,137.73,2328274125.42,2497960167.0,2858913201.0800004,2572607302.2,137.6,1
2017-03-07,137.91,2497960167.0,2858913201.0800004,2572607302.2,2425263020.7999997,137.39,0
2017-03-08,137.4,2858913201.0800004,2572607302.2,2425263020.7999997,2127909921.61,138.83,1
2017-03-09,137.08,2572607302.2,2425263020.7999997,2127909921.61,3608501429.7300005,139.06,1
2017-03-10,137.54,2425263020.7999997,2127909921.61,3608501429.7300005,2705677904.6,138.36,0
2017-03-13,137.6,2127909921.61,3608501429.7300005,2705677904.6,5310839987.400001,139.83,1
2017-03-14,137.39,3608501429.7300005,2705677904.6,5310839987.400001,3047450265.78,138.23,0
2017-03-15,138.83,2705677904.6,5310839987.400001,3047450265.78,5528122082.46,139.79,1
2017-03-16,139.06,5310839987.400001,3047450265.78,5528122082.46,3657268595.89,139.29,0
2017-03-17,138.36,3047450265.78,5528122082.46,3657268595.89,2867179486.0499997,139.01,0
2017-03-20,139.83,5528122082.46,3657268595.89,2867179486.0499997,3012547708.46,139.25,1
2017-03-21,138.23,3657268595.89,2867179486.0499997,3012547708.46,3130261463.0,142.14,1
2017-03-22,139.79,2867179486.0499997,3012547708.46,3130261463.0,4710424508.339999,142.46,1
2017-03-23,139.29,3012547708.46,3130261463.0,4710424508.339999,4043136603.3,142.27,0
2017-03-24,139.01,3130261463.0,4710424508.339999,4043136603.3,2691777280.8100004,142.0,0
2017-03-27,139.25,4710424508.339999,4043136603.3,2691777280.8100004,2699787496.0,142.04,1
2017-03-28,142.14,4043136603.3,2691777280.8100004,2699787496.0,2871969399.64,143.1,1
2017-03-29,142.46,2691777280.8100004,2699787496.0,2871969399.64,2812934873.7,142.36,0
2017-03-30,142.27,2699787496.0,2871969399.64,2812934873.7,3891027793.9600005,142.0,0
2017-03-31,142.0,2871969399.64,2812934873.7,3891027793.9600005,2915925270.0,141.68,0
2017-04-03,142.04,2812934873.7,3891027793.9600005,2915925270.0,2389741212.32,141.51,0
2017-04-04,143.1,3891027793.9600005,2915925270.0,2389741212.32,2388847574.22,140.0,0
2017-04-05,142.36,2915925270.0,2389741212.32,2388847574.22,4302851420.0,140.17,1
2017-04-06,142.0,2389741212.32,2388847574.22,4302851420.0,2819149080.6899996,139.42,0
2017-04-07,141.68,2388847574.22,4302851420.0,2819149080.6899996,2417902503.6,140.2,1
2017-04-10,141.51,4302851420.0,2819149080.6899996,2417902503.6,2216252859.0,139.57,0
2017-04-11,140.0,2819149080.6899996,2417902503.6,2216252859.0,1985870907.58,139.05,0
2017-04-12,140.17,2417902503.6,2216252859.0,1985870907.58,2323853240.8500004,140.79,1
2017-04-13,139.42,2216252859.0,1985870907.58,2323853240.8500004,3188994728.0099998,140.63,0
2017-04-17,140.2,1985870907.58,2323853240.8500004,3188994728.0099998,2366050248.24,141.98,1
2017-04-18,139.57,2323853240.8500004,3188994728.0099998,2366050248.24,2458902210.96,142.87,1
2017-04-19,139.05,3188994728.0099998,2366050248.24,2458902210.96,2698864304.5,142.02,0
2017-04-20,140.79,2366050248.24,2458902210.96,2698864304.5,2876049292.32,142.13,1
2017-04-21,140.63,2458902210.96,2698864304.5,2876049292.32,2042947767.61,141.99,0
2017-04-24,141.98,2698864304.5,2876049292.32,2042947767.61,2996601402.8700004,144.89,1
2017-04-25,142.87,2876049292.32,2042947767.61,2996601402.8700004,4914548106.629999,145.81,1
2017-04-26,142.02,2042947767.61,2996601402.8700004,4914548106.629999,6554497195.96,145.37,0
2017-04-27,142.13,2996601402.8700004,4914548106.629999,6554497195.96,6707803694.27,144.84,0
2017-04-28,141.99,4914548106.629999,6554497195.96,6707803694.27,3421022308.8,147.24,1
2017-05-01,144.89,6554497195.96,6707803694.27,3421022308.8,4070790366.1200004,151.24,1
2017-05-02,145.81,6707803694.27,3421022308.8,4070790366.1200004,7449096466.440001,152.21,1
2017-05-03,145.37,3421022308.8,4070790366.1200004,7449096466.440001,6010534691.35,151.49,0
2017-05-04,144.84,4070790366.1200004,7449096466.440001,6010534691.35,3951173844.73,152.8,1
2017-05-05,147.24,7449096466.440001,6010534691.35,3951173844.73,4193550618.4,154.93,1
2017-05-08,151.24,6010534691.35,3951173844.73,4193550618.4,5062375707.85,154.53,0
2017-05-09,152.21,3951173844.73,4193550618.4,5062375707.85,4034830994.73,154.31,0
2017-05-10,151.49,4193550618.4,5062375707.85,4034830994.73,3108871533.82,149.12,0
2017-05-11,152.8,5062375707.85,4034830994.73,3108871533.82,7614330844.16,151.4,1
2017-05-12,154.93,4034830994.73,3108871533.82,7614330844.16,5120527106.2,151.91,1
2017-05-15,154.53,3108871533.82,7614330844.16,5120527106.2,4115417963.69,152.84,1
2017-05-16,154.31,7614330844.16,5120527106.2,4115417963.69,3531709033.2000003,152.65,0
